Flight Date,Flight Number,Flight Departure,Flight Arrival,Grade,Departure Date,Arrival Date,Flight Time
2016-08-21,0906,AMM,DXB,CSV,2016-08-21 02:10:00,2016-08-21 06:05:00,03:05
2016-08-24,0201,DXB,JFK,CSV,2016-08-24 08:49:00,2016-08-24 14:11:00,13:33
2016-08-25,0202,JFK,DXB,CSV,2016-08-25 23:28:00,2016-08-26 19:50:00,12:27
2016-08-30,0127,DXB,VIE,CSV,2016-08-30 08:52:00,2016-08-30 12:44:00,05:59
2016-08-31,0128,VIE,DXB,CSV,2016-08-31 15:02:00,2016-08-31 22:22:00,05:24
2016-09-02,0021,DXB,MAN,CSV,2016-09-02 03:41:00,2016-09-02 07:59:00,07:24
2016-09-03,0022,MAN,DXB,CSV,2016-09-03 10:00:00,2016-09-03 19:44:00,06:49
2016-09-12,0372,DXB,BKK,CSV,2016-09-12 09:47:00,2016-09-12 19:03:00,06:24
2016-09-13,0373,BKK,DXB,CSV,2016-09-13 21:36:00,2016-09-14 00:39:00,06:08
2016-09-16,0372,DXB,BKK,CSV,2016-09-16 10:46:00,2016-09-16 20:19:00,06:43
2016-09-17,0373,BKK,DXB,CSV,2016-09-17 21:30:00,2016-09-18 00:38:00,06:11
2016-09-21,0346,DXB,KUL,CSV,2016-09-21 04:05:00,2016-09-21 15:22:00,07:24
2016-09-22,0347,KUL,DXB,CSV,2016-09-22 19:53:00,2016-09-22 22:13:00,06:26
2016-09-26,0957,DXB,BEY,CSV,2016-09-26 07:29:00,2016-09-26 10:07:00,03:43
2016-09-26,0958,BEY,DXB,CSV,2016-09-26 12:02:00,2016-09-26 16:33:00,03:41
2016-09-28,0502,DXB,BOM,CSV,2016-09-28 13:02:00,2016-09-28 17:20:00,02:56
2016-09-28,0503,BOM,DXB,CSV,2016-09-28 19:19:00,2016-09-28 20:32:00,02:47
2016-09-30,0003,DXB,LHR,CSV,2016-09-30 14:15:00,2016-09-30 18:36:00,07:29
2016-10-01,0004,LHR,DXB,CSV,2016-10-01 20:47:00,2016-10-02 06:42:00,07:02
2016-10-04,0302,DXB,PVG,CSV,2016-10-04 02:52:00,2016-10-04 15:18:00,08:33
2016-10-06,0303,PVG,DXB,CSV,2016-10-05 23:54:00,2016-10-06 04:38:00,08:48
2016-10-10,0073,DXB,CDG,CSV,2016-10-10 08:21:00,2016-10-10 13:31:00,07:28
2016-10-11,0074,CDG,DXB,CSV,2016-10-11 15:36:00,2016-10-12 00:05:00,06:33
2016-10-16,0510,DXB,DEL,CSV,2016-10-16 04:31:00,2016-10-16 09:09:00,03:16
2016-10-16,0511,DEL,DXB,CSV,2016-10-16 10:57:00,2016-10-16 12:45:00,03:22
2016-10-19,0366,DXB,TPE,CSV,2016-10-19 03:40:00,2016-10-19 16:10:00,08:35
2016-10-20,0367,TPE,DXB,CSV,2016-10-20 23:24:00,2016-10-21 04:05:00,08:49
2016-10-27,0408,DXB,KUL,CSV,2016-10-27 03:25:00,2016-10-27 13:53:00,06:35
2016-10-28,0408,KUL,MEL,CSV,2016-10-28 15:39:00,2016-10-29 01:53:00,07:21
2016-10-30,0409,MEL,KUL,CSV,2016-10-30 03:28:00,2016-10-30 08:06:00,07:45
2016-10-31,0345,KUL,DXB,CSV,2016-10-31 10:26:00,2016-10-31 13:17:00,06:57
2016-11-03,0075,DXB,CDG,CSV,2016-11-03 15:03:00,2016-11-03 19:35:00,07:47
2016-11-04,0076,CDG,DXB,CSV,2016-11-04 21:40:00,2016-11-05 07:00:00,06:26
2016-11-11,0406,DXB,MEL,CSV,2016-11-11 10:26:00,2016-11-12 06:15:00,12:58
2016-11-13,0406,MEL,AKL,CSV,2016-11-13 10:22:00,2016-11-13 15:33:00,03:17
2016-11-14,0407,AKL,MEL,CSV,2016-11-14 18:52:00,2016-11-14 20:51:00,04:07
2016-11-15,0407,MEL,DXB,CSV,2016-11-15 22:27:00,2016-11-16 05:30:00,14:17
2016-11-19,0344,DXB,KUL,CSV,2016-11-19 21:36:00,2016-11-20 08:19:00,06:54
2016-11-21,0345,KUL,DXB,CSV,2016-11-21 10:13:00,2016-11-21 13:15:00,07:12
2016-11-22,0149,DXB,AMS,CSV,2016-11-22 15:27:00,2016-11-22 19:44:00,07:25
2016-11-23,0150,AMS,DXB,CSV,2016-11-23 22:11:00,2016-11-24 07:54:00,06:57
2016-11-27,0522,DXB,TRV,CSV,2016-11-27 21:47:00,2016-11-28 03:11:00,04:01
2016-11-28,0523,TRV,DXB,CSV,2016-11-28 04:36:00,2016-11-28 07:06:00,04:06
2016-12-01,0215,DXB,LAX,CSV,2016-12-01 08:55:00,2016-12-01 12:50:00,16:08
2016-12-03,0216,LAX,DXB,CSV,2016-12-03 18:01:00,2016-12-04 21:43:00,15:48
2016-12-15,0877,DXB,DOH,CSV,2016-12-15 13:08:00,2016-12-15 13:06:00,01:02
2016-12-15,0878,DOH,DXB,CSV,2016-12-15 14:57:00,2016-12-15 16:53:00,01:02
2016-12-17,0772,DXB,CPT,CSV,2016-12-17 04:00:00,2016-12-17 11:20:00,09:28
2016-12-18,0773,CPT,DXB,CSV,2016-12-18 13:25:00,2016-12-19 00:44:00,09:24
2016-12-22,0207,DXB,JFK,CSV,2016-12-22 15:12:00,2016-12-22 20:42:00,14:47
2016-12-24,0208,JFK,DXB,CSV,2016-12-24 17:10:00,2016-12-25 14:16:00,12:10
2016-12-29,0877,DXB,DOH,CSV,2016-12-29 14:32:00,2016-12-29 14:29:00,01:04
2016-12-29,0878,DOH,DXB,CSV,2016-12-29 16:07:00,2016-12-29 18:07:00,01:05
2017-01-02,0159,DXB,OSL,CSV,2017-01-02 08:10:00,2017-01-02 11:19:00,07:13
2017-01-03,0160,OSL,DXB,CSV,2017-01-03 13:18:00,2017-01-03 23:35:00,06:23
2017-01-05,0564,DXB,BLR,CSV,2017-01-05 03:43:00,2017-01-05 08:50:00,03:40
2017-01-05,0565,BLR,DXB,CSV,2017-01-05 10:23:00,2017-01-05 12:48:00,03:58
2017-01-06,0881,DXB,DOH,CSV,2017-01-06 19:18:00,2017-01-06 19:18:00,01:08
2017-01-06,0882,DOH,DXB,CSV,2017-01-06 20:46:00,2017-01-06 22:48:00,01:09
2017-01-10,0606,DXB,KHI,CSV,2017-01-10 09:55:00,2017-01-10 12:43:00,01:55
2017-01-10,0607,KHI,DXB,CSV,2017-01-10 14:25:00,2017-01-10 16:03:00,02:43
2017-01-12,0161,DXB,DUB,CSV,2017-01-12 09:46:00,2017-01-12 14:26:00,08:49
2017-01-12,0161G,DXB,DUB,CSV,2017-01-12 07:10:00,1899-12-31 00:00:00,01:20
2017-01-13,0162,DUB,DXB,CSV,2017-01-13 13:15:00,2017-01-14 00:31:00,07:21
2017-01-18,0203,DXB,JFK,CSV,2017-01-18 03:01:00,2017-01-18 07:58:00,14:16
2017-01-19,0204,JFK,DXB,CSV,2017-01-19 10:39:00,2017-01-20 08:04:00,12:29
2017-01-25,0835,DXB,BAH,CSV,2017-01-25 02:08:00,2017-01-25 02:13:00,01:09
2017-01-25,0836,BAH,DXB,CSV,2017-01-25 03:55:00,2017-01-25 06:16:00,01:26
2017-01-26,0775,DXB,DUR,CSV,2017-01-26 11:36:00,2017-01-26 17:35:00,08:07
2017-01-27,0776,DUR,DXB,CSV,2017-01-27 18:54:00,2017-01-28 05:05:00,08:25
2017-01-31,0075,DXB,CDG,CSV,2017-01-31 14:59:00,2017-01-31 19:38:00,07:49
2017-02-01,0076,CDG,DXB,CSV,2017-02-01 21:37:00,2017-02-02 07:02:00,06:37
2017-02-09,0127,DXB,VIE,CSV,2017-02-09 09:02:00,2017-02-09 11:51:00,05:53
2017-02-10,0128,VIE,DXB,CSV,2017-02-10 14:45:00,2017-02-10 22:55:00,05:19
2017-02-12,0017,DXB,MAN,CSV,2017-02-12 07:38:00,2017-02-12 11:07:00,07:35
2017-02-13,0018,MAN,DXB,CSV,2017-02-13 13:18:00,2017-02-14 01:16:00,08:12
2017-02-17,0207,DXB,JFK,CSV,2017-02-17 15:22:00,2017-02-17 20:35:00,14:26
2017-02-19,0208,JFK,DXB,CSV,2017-02-19 16:33:00,2017-02-20 13:43:00,12:16
2017-02-24,0801,DXB,JED,CSV,2017-02-24 01:40:00,2017-02-24 03:35:00,03:03
2017-02-24,0802,JED,DXB,CSV,2017-02-24 05:38:00,2017-02-24 09:03:00,02:12
2017-02-25,0620,DXB,SKT,CSV,2017-02-25 04:32:00,2017-02-25 08:11:00,02:42
2017-02-25,0621,SKT,DXB,CSV,2017-02-25 10:08:00,2017-02-25 12:45:00,03:43
2017-03-01,0235,DXB,ORD,CSV,2017-03-01 10:00:00,2017-03-01 14:38:00,14:49
2017-03-03,0236,ORD,DXB,CSV,2017-03-03 19:33:00,2017-03-04 18:41:00,13:12
2017-03-07,0500,DXB,BOM,CSV,2017-03-07 21:52:00,2017-03-08 02:04:00,03:
2017-03-08,0501,BOM,DXB,CSV,2017-03-08 04:13:00,2017-03-08 05:58:00,03:23
2017-03-11,0007,DXB,LHR,CSV,2017-03-11 03:12:00,2017-03-11 06:52:00,07:48
2017-03-12,0008,LHR,DXB,CSV,2017-03-12 09:00:00,2017-03-12 19:41:00,06:48
2017-03-15,0007,DXB,LHR,CSV,2017-03-15 03:38:00,2017-03-15 07:01:00,07:28
2017-03-16,0008,LHR,DXB,CSV,2017-03-16 09:07:00,2017-03-16 20:01:00,07:02
2017-03-21,0139,DXB,PRG,CSV,2017-03-21 09:02:00,2017-03-21 12:10:00,06:20
2017-03-22,0140,PRG,DXB,CSV,2017-03-22 15:03:00,2017-03-22 23:51:00,05:53
2017-03-25,0007,DXB,LHR,CSV,2017-03-25 03:42:00,2017-03-25 07:04:00,07:32
2017-03-26,0008,LHR,DXB,CSV,2017-03-26 09:28:00,2017-03-26 19:19:00,06:55
2017-03-29,0418,DXB,BKK,CSV,2017-03-29 09:04:00,2017-03-29 18:12:00,06:14
2017-03-30,0418,BKK,SYD,CSV,2017-03-30 19:59:00,2017-03-31 09:12:00,09:20
2017-04-01,0418,SYD,AKL,CSV,2017-04-01 11:01:00,2017-04-01 14:47:00,03:12
2017-04-02,0435,AKL,BNE,CSV,2017-04-02 17:04:00,2017-04-02 18:33:00,03:34
2017-04-03,0435,BNE,DXB,CSV,2017-04-03 21:01:00,2017-04-04 05:11:00,14:16
2017-04-07,0141,DXB,MAD,CSV,2017-04-07 07:41:00,2017-04-07 13:26:00,07:54
2017-04-08,0142,MAD,DXB,CSV,2017-04-08 15:27:00,2017-04-09 00:27:00,07:04
2017-04-12,0261,DXB,GRU,CSV,2017-04-12 08:38:00,2017-04-12 16:24:00,14:57
2017-04-14,0262,GRU,DXB,CSV,2017-04-14 01:37:00,2017-04-14 22:20:00,13:49
2017-04-19,0650,DXB,CMB,CSV,2017-04-19 02:58:00,2017-04-19 08:35:00,04:14
2017-04-20,0651,CMB,DXB,CSV,2017-04-20 09:56:00,2017-04-20 12:47:00,04:27
2017-04-22,0723,DXB,ADD,CSV,2017-04-22 10:55:00,2017-04-22 13:57:00,04:08
2017-04-22,0724,ADD,DXB,CSV,2017-04-22 15:50:00,2017-04-22 20:35:00,03:51
2017-04-25,0650,DXB,CMB,CSV,2017-04-25 03:24:00,2017-04-25 08:56:00,04:07
2017-04-26,0651,CMB,DXB,CSV,2017-04-26 10:07:00,2017-04-26 12:56:00,04:23
2017-04-29,0622,DXB,LHE,CSV,2017-04-29 22:24:00,2017-04-30 02:18:00,03:
2017-04-30,0623G,LHE,DXB,CSV,2017-04-30 03:55:00,1899-12-31 00:00:00,:03
2017-04-30,0623,LHE,DXB,CSV,2017-04-30 04:28:00,2017-04-30 06:55:00,03:35
2017-05-03,0658,DXB,MLE,CSV,2017-05-03 04:14:00,2017-05-03 09:06:00,04:01
2017-05-03,0659,MLE,DXB,CSV,2017-05-03 10:42:00,2017-05-03 13:26:00,03:56
2017-05-06,0225,DXB,SFO,CSV,2017-05-06 09:47:00,2017-05-06 14:08:00,15:39
2017-05-08,0226,SFO,DXB,CSV,2017-05-08 16:45:00,2017-05-09 19:18:00,15:38
2017-05-12,0833,DXB,BAH,CSV,2017-05-12 21:12:00,2017-05-12 21:22:00,01:15
2017-05-12,0834,BAH,DXB,CSV,2017-05-12 22:41:00,2017-05-13 01:05:00,01:30
2017-05-14,0650,DXB,CMB,CSV,2017-05-14 02:53:00,2017-05-14 08:36:00,04:20
2017-05-15,0651,CMB,DXB,CSV,2017-05-15 10:05:00,2017-05-15 12:46:00,04:16
2017-05-18,0761,DXB,JNB,CSV,2017-05-18 04:05:00,2017-05-18 10:06:00,08:13
2017-05-19,0762,JNB,DXB,CSV,2017-05-19 13:32:00,2017-05-19 23:40:00,08:13
2017-06-06,0979,DXB,IKA,CSV,2017-06-06 15:22:00,2017-06-06 17:58:00,02:09
2017-06-06,0980,IKA,DXB,CSV,2017-06-06 20:36:00,2017-06-06 21:54:00,01:53
2017-06-09,0209,DXB,ATH,CSV,2017-06-09 10:48:00,2017-06-09 14:36:00,04:55
2017-06-10,0209,ATH,EWR,CSV,2017-06-10 17:18:00,2017-06-10 20:32:00,10:23
2017-06-11,0210,EWR,ATH,CSV,2017-06-11 23:52:00,2017-06-12 15:38:00,08:52
2017-06-13,0210,ATH,DXB,CSV,2017-06-13 18:01:00,2017-06-13 23:23:00,04:26
2017-06-18,0101,DXB,MXP,CSV,2017-06-18 03:34:00,2017-06-18 07:57:00,06:28
2017-06-19,0102,MXP,DXB,CSV,2017-06-19 11:10:00,2017-06-19 19:00:00,05:53
2017-06-22,0853,DXB,KWI,CSV,2017-06-22 00:57:00,2017-06-22 01:26:00,01:35
2017-06-22,0854,KWI,DXB,CSV,2017-06-22 03:28:00,2017-06-22 06:17:00,01:52
2017-06-23,0866,DXB,MCT,CSV,2017-06-23 02:39:00,2017-06-23 03:37:00,01:10
2017-06-23,0867,MCT,DXB,CSV,2017-06-23 05:32:00,2017-06-23 06:31:00,01:07
2017-06-26,0201,DXB,JFK,CSV,2017-06-26 08:46:00,2017-06-26 14:43:00,14:10
2017-06-27,0202,JFK,DXB,CSV,2017-06-27 23:02:00,2017-06-28 19:16:00,12:18
2017-07-02,0801,DXB,JED,CSV,2017-07-02 01:45:00,2017-07-02 03:32:00,03:01
2017-07-02,0802,JED,DXB,CSV,2017-07-02 08:55:00,2017-07-02 12:58:00,03:08
2017-07-03,0540,DXB,AMD,CSV,2017-07-03 03:57:00,2017-07-03 08:14:00,02:50
2017-07-03,0541,AMD,DXB,CSV,2017-07-03 09:34:00,2017-07-03 10:38:00,02:45
2017-07-06,0073,DXB,CDG,CSV,2017-07-06 08:32:00,2017-07-06 13:30:00,07:02
2017-07-07,0074,CDG,DXB,CSV,2017-07-07 15:55:00,2017-07-08 00:18:00,06:32
2017-07-11,0031,DXB,LHR,CSV,2017-07-11 11:58:00,2017-07-11 16:32:00,07:57
2017-07-12,0032,LHR,DXB,CSV,2017-07-12 19:49:00,2017-07-13 05:16:00,06:34
2017-07-14,0131,DXB,DME,CSV,2017-07-14 16:54:00,2017-07-14 21:01:00,05:15
2017-07-15,0132,DME,DXB,CSV,2017-07-15 23:42:00,2017-07-16 05:43:00,05:07
2017-07-20,0306,DXB,PEK,CSV,2017-07-20 06:05:00,2017-07-20 17:24:00,07:25
2017-07-20,0306G,DXB,PEK,CSV,2017-07-20 03:55:00,1899-12-31 00:00:00,:18
2017-07-22,0307,PEK,DXB,CSV,2017-07-22 00:42:00,2017-07-22 04:38:00,08:02
2017-07-23,0713,DXB,LUN,CSV,2017-07-23 09:53:00,2017-07-23 14:34:00,06:49
2017-07-23,0713,LUN,HRE,CSV,2017-07-23 16:08:00,2017-07-23 16:56:00,:53
2017-07-24,0714,HRE,LUN,CSV,2017-07-24 19:51:00,2017-07-24 20:44:00,:59
2017-07-24,0714,LUN,DXB,CSV,2017-07-24 22:06:00,2017-07-25 06:50:00,06:52
2017-08-03,0408,DXB,MEL,CSV,2017-08-03 03:06:00,2017-08-03 22:27:00,13:29
2017-08-05,0409,MEL,DXB,CSV,2017-08-05 04:53:00,2017-08-05 12:35:00,13:46
2017-08-08,0875,DXB,KWI,CSV,2017-08-08 18:12:00,2017-08-08 18:41:00,01:42
2017-08-08,0876,KWI,DXB,CSV,2017-08-08 20:27:00,2017-08-08 23:01:00,01:39
2017-08-10,0003,DXB,LHR,CSV,2017-08-10 14:28:00,2017-08-10 18:27:00,07:05
2017-08-11,0004,LHR,DXB,CSV,2017-08-11 20:41:00,2017-08-12 06:34:00,06:58
2017-08-16,0544,DXB,MAA,CSV,2017-08-16 03:15:00,2017-08-16 09:05:00,04:26
2017-08-17,0545,MAA,DXB,CSV,2017-08-17 09:50:00,2017-08-17 12:08:00,03:55
2017-08-20,0807,DXB,MED,CSV,2017-08-20 01:09:00,2017-08-20 02:32:00,02:32
2017-08-20,0808,MED,DXB,CSV,2017-08-20 04:17:00,2017-08-20 07:49:00,02:45
2017-08-23,0241,DXB,YYZ,CSV,2017-08-23 10:11:00,2017-08-23 15:39:00,13:40
2017-08-25,0242,YYZ,DXB,CSV,2017-08-25 21:46:00,2017-08-26 18:09:00,12:26
2017-08-30,0717,DXB,NBO,CSV,2017-08-30 01:44:00,2017-08-30 05:26:00,04:50
2017-08-31,0718,NBO,DXB,CSV,2017-08-31 07:25:00,2017-08-31 13:21:00,05:02
2017-09-02,0021,DXB,MAN,CSV,2017-09-02 03:09:00,2017-09-02 07:41:00,07:41
2017-09-03,0022,MAN,DXB,CSV,2017-09-03 10:04:00,2017-09-03 19:52:00,06:54
2017-09-06,0622,DXB,LHE,CSV,2017-09-06 22:10:00,2017-09-07 02:05:00,03:
2017-09-07,0623,LHE,DXB,CSV,2017-09-07 03:44:00,2017-09-07 05:48:00,03:11
2017-09-09,0131,DXB,DME,CSV,2017-09-09 16:49:00,2017-09-09 20:59:00,05:19
2017-09-10,0132,DME,DXB,CSV,2017-09-10 23:49:00,2017-09-11 05:41:00,05:
2017-09-14,0801,DXB,JED,CSV,2017-09-14 02:04:00,2017-09-14 03:30:00,02:32
2017-09-14,0802,JED,DXB,CSV,2017-09-14 05:28:00,2017-09-14 09:27:00,03:08
2017-09-16,0538,DXB,AMD,CSV,2017-09-16 22:44:00,2017-09-17 03:06:00,02:55
2017-09-17,0539,AMD,DXB,CSV,2017-09-17 04:16:00,2017-09-17 05:29:00,02:52
2017-09-21,0705,DXB,SEZ,CSV,2017-09-21 02:11:00,2017-09-21 06:35:00,04:30
2017-09-21,0708,SEZ,DXB,CSV,2017-09-21 23:38:00,2017-09-22 03:57:00,04:26
2017-09-23,0600,DXB,KHI,CSV,2017-09-23 07:57:00,2017-09-23 10:53:00,02:02
2017-09-23,0601,KHI,DXB,CSV,2017-09-23 12:17:00,2017-09-23 13:10:00,01:57
2017-09-26,0787,DXB,ACC,CSV,2017-09-26 07:52:00,2017-09-26 11:39:00,07:58
2017-09-27,0787,ACC,ABJ,CSV,2017-09-27 12:52:00,2017-09-27 13:48:00,01:
2017-09-27,0788,ABJ,ACC,CSV,2017-09-27 15:18:00,2017-09-27 16:13:00,01:04
2017-09-28,0788,ACC,DXB,CSV,2017-09-28 18:27:00,2017-09-29 06:14:00,07:54
2017-10-01,0821,DXB,DMM,CSV,2017-10-01 21:18:00,2017-10-01 21:27:00,01:18
2017-10-01,0822,DMM,DXB,CSV,2017-10-01 23:01:00,2017-10-02 01:13:00,01:20
2017-10-05,0211,DXB,IAH,CSV,2017-10-05 08:26:00,2017-10-05 15:13:00,15:52
2017-10-07,0212,IAH,DXB,CSV,2017-10-07 18:54:00,2017-10-08 18:13:00,14:23
2017-10-11,0127,DXB,VIE,CSV,2017-10-11 09:35:00,2017-10-11 13:39:00,06:12
2017-10-12,0128,VIE,DXB,CSV,2017-10-12 15:18:00,2017-10-12 22:42:00,05:30
2017-10-15,0021,DXB,MAN,CSV,2017-10-15 03:01:00,2017-10-15 07:32:00,07:37
2017-10-16,0022,MAN,DXB,CSV,2017-10-16 10:26:00,2017-10-16 20:22:00,07:01
2017-10-20,0047,DXB,FRA,CSV,2017-10-20 14:41:00,2017-10-20 19:24:00,06:55
2017-10-21,0048,FRA,DXB,CSV,2017-10-21 22:09:00,2017-10-22 06:07:00,06:11
2017-10-24,0500,DXB,BOM,CSV,2017-10-24 22:01:00,2017-10-25 02:24:00,03:07
2017-10-25,0501,BOM,DXB,CSV,2017-10-25 04:36:00,2017-10-25 06:12:00,03:13
2017-11-02,0803,DXB,JED,CSV,2017-11-02 16:26:00,2017-11-02 18:02:00,02:45
2017-11-02,0804,JED,DXB,CSV,2017-11-02 20:21:00,2017-11-03 00:25:00,03:10
2017-11-04,0346,DXB,KUL,CSV,2017-11-04 03:30:00,2017-11-04 14:24:00,07:02
2017-11-05,0347,KUL,DXB,CSV,2017-11-05 19:07:00,2017-11-05 21:50:00,06:50
2017-11-08,0191,DXB,LIS,CSV,2017-11-08 07:25:00,2017-11-08 11:54:00,08:34
2017-11-09,0192,LIS,DXB,CSV,2017-11-09 13:40:00,2017-11-10 00:42:00,07:09
2017-11-12,0007,DXB,LHR,CSV,2017-11-12 03:15:00,2017-11-12 07:17:00,08:10
2017-11-13,0008,LHR,DXB,CSV,2017-11-13 09:12:00,2017-11-13 19:54:00,06:52
2017-12-01,0131,DXB,DME,CSV,2017-12-01 16:14:00,2017-12-01 21:12:00,06:10
2017-12-02,0132,DME,DXB,CSV,2017-12-02 23:48:00,2017-12-03 05:52:00,05:08
2017-12-05,0622,DXB,LHE,CSV,2017-12-05 21:58:00,2017-12-06 01:32:00,02:40
2017-12-06,0623,LHE,DXB,CSV,2017-12-06 03:18:00,2017-12-06 05:38:00,03:30
2017-12-09,0805,DXB,JED,CSV,2017-12-09 07:11:00,2017-12-09 09:08:00,03:03
2017-12-09,0806,JED,DXB,CSV,2017-12-09 11:34:00,2017-12-09 15:09:00,02:38
2017-12-10,0358,DXB,CGK,CSV,2017-12-10 11:07:00,2017-12-10 22:35:00,08:34
2017-12-12,0359,CGK,DXB,CSV,2017-12-12 00:03:00,2017-12-12 05:12:00,08:15
2017-12-15,0342,DXB,KUL,CSV,2017-12-15 10:47:00,2017-12-15 21:42:00,07:04
2017-12-17,0343,KUL,DXB,CSV,2017-12-17 01:53:00,2017-12-17 04:52:00,07:15
2017-12-20,0406,DXB,MEL,CSV,2017-12-20 10:30:00,2017-12-21 06:49:00,13:25
2017-12-22,0406,MEL,AKL,CSV,2017-12-22 09:32:00,2017-12-22 14:53:00,03:26
2017-12-23,0407,AKL,MEL,CSV,2017-12-23 19:15:00,2017-12-23 21:15:00,04:08
2017-12-24,0407,MEL,DXB,CSV,2017-12-24 23:08:00,2017-12-25 05:45:00,13:41
2017-12-28,0500,DXB,BOM,CSV,2017-12-28 22:08:00,2017-12-29 02:18:00,02:58
2017-12-29,0501,BOM,DXB,CSV,2017-12-29 04:30:00,2017-12-29 05:58:00,03:02
2018-01-01,0225,DXB,SFO,CSV,2018-01-01 08:55:00,2018-01-01 12:31:00,15:47
2018-01-03,0226,SFO,DXB,CSV,2018-01-03 15:39:00,2018-01-04 19:14:00,15:38
2018-01-10,0530,DXB,COK,CSV,2018-01-10 03:20:00,2018-01-10 08:44:00,04:02
2018-01-11,0531,COK,DXB,CSV,2018-01-11 11:19:00,2018-01-11 13:32:00,03:49
2018-01-17,0071,DXB,CDG,CSV,2018-01-17 03:18:00,2018-01-17 07:53:00,07:52
2018-01-18,0072,CDG,DXB,CSV,2018-01-18 09:56:00,2018-01-18 19:18:00,06:25
2018-01-21,0342,DXB,KUL,CSV,2018-01-21 10:39:00,2018-01-21 21:35:00,07:18
2018-01-23,0343,KUL,DXB,CSV,2018-01-23 00:56:00,2018-01-23 03:47:00,06:56
2018-01-24,0075,DXB,CDG,CSV,2018-01-24 14:59:00,2018-01-24 19:18:00,07:24
2018-01-25,0076,CDG,DXB,CSV,2018-01-25 21:32:00,2018-01-26 07:20:00,06:52
2018-01-29,0833,DXB,BAH,CSV,2018-01-29 21:37:00,2018-01-29 21:45:00,01:12
2018-01-29,0834,BAH,DXB,CSV,2018-01-29 23:52:00,2018-01-30 01:59:00,01:15
2018-02-01,0500,DXB,BOM,CSV,2018-02-01 21:59:00,2018-02-02 02:41:00,03:27
2018-02-02,0501,BOM,DXB,CSV,2018-02-02 04:29:00,2018-02-02 06:10:00,03:21
2018-02-06,0432,DXB,SIN,CSV,2018-02-06 01:20:00,2018-02-06 12:24:00,07:09
2018-02-07,0432,SIN,BNE,CSV,2018-02-07 15:34:00,2018-02-08 01:04:00,07:35
2018-02-09,0433,BNE,SIN,CSV,2018-02-09 03:11:00,2018-02-09 08:15:00,07:08
2018-02-10,0433,SIN,DXB,CSV,2018-02-10 09:36:00,2018-02-10 13:02:00,07:33
2018-02-13,0025,DXB,GLA,CSV,2018-02-13 15:09:00,2018-02-13 19:01:00,07:56
2018-02-14,0026,GLA,DXB,CSV,2018-02-14 20:59:00,2018-02-15 07:44:00,06:56
2018-02-17,0622,DXB,LHE,CSV,2018-02-17 21:50:00,2018-02-18 01:33:00,02:48
2018-02-18,0623,LHE,DXB,CSV,2018-02-18 03:22:00,2018-02-18 05:42:00,03:26
2018-02-22,0213,DXB,FLL,CSV,2018-02-22 03:34:00,2018-02-22 10:03:00,15:55
2018-02-24,0214,FLL,DXB,CSV,2018-02-24 20:47:00,2018-02-25 20:08:00,14:25
2018-03-02,0384,DXB,BKK,CSV,2018-03-02 03:14:00,2018-03-02 11:59:00,05:52
2018-03-03,0384,BKK,HKG,CSV,2018-03-03 14:00:00,2018-03-03 17:31:00,02:35
2018-03-03,0385,HKG,BKK,CSV,2018-03-03 21:15:00,2018-03-03 23:12:00,03:06
2018-03-05,0385,BKK,DXB,CSV,2018-03-05 01:00:00,2018-03-05 04:46:00,06:55
2018-03-09,0570,DXB,CCU,CSV,2018-03-09 02:02:00,2018-03-09 07:22:00,03:58
2018-03-10,0571,CCU,DXB,CSV,2018-03-10 08:54:00,2018-03-10 12:43:00,05:28
2018-03-14,0434,DXB,BNE,CSV,2018-03-14 10:36:00,2018-03-15 06:20:00,13:49
2018-03-16,0434,BNE,AKL,CSV,2018-03-16 08:18:00,2018-03-16 14:09:00,02:56
2018-03-17,0435,AKL,BNE,CSV,2018-03-17 18:11:00,2018-03-17 18:24:00,03:18
2018-03-18,0435,BNE,DXB,CSV,2018-03-18 20:50:00,2018-03-19 04:59:00,14:18
2018-03-24,0719,DXB,NBO,CSV,2018-03-24 10:51:00,2018-03-24 14:29:00,04:47
2018-03-24,0720,NBO,DXB,CSV,2018-03-24 16:39:00,2018-03-24 22:56:00,05:23
2018-03-26,0001,DXB,LHR,CSV,2018-03-26 07:55:00,2018-03-26 12:25:00,07:35
2018-03-27,0002,LHR,DXB,CSV,2018-03-27 14:47:00,2018-03-28 00:27:00,06:45
2018-04-03,0342,DXB,KUL,CSV,2018-04-03 10:54:00,2018-04-03 21:36:00,06:50
2018-04-05,0343,KUL,DXB,CSV,2018-04-05 01:47:00,2018-04-05 04:38:00,06:55
2018-04-07,0131,DXB,DME,CSV,2018-04-07 16:17:00,2018-04-07 20:13:00,05:07
2018-04-08,0132,DME,DXB,CSV,2018-04-08 23:41:00,2018-04-09 05:47:00,05:11
2018-04-15,0055,DXB,DUS,CSV,2018-04-15 08:39:00,2018-04-15 13:34:00,07:05
2018-04-16,0056,DUS,DXB,CSV,2018-04-16 15:22:00,2018-04-16 23:54:00,06:43
2018-04-19,0043,DXB,FRA,CSV,2018-04-19 03:43:00,2018-04-19 08:24:00,06:53
2018-04-20,0044,FRA,DXB,CSV,2018-04-20 10:56:00,2018-04-20 19:19:00,06:28
2018-04-23,0406,DXB,MEL,CSV,2018-04-23 10:28:00,2018-04-24 05:21:00,12:57
