24-Jul-2013,LVE-LV,,,,
25-Jul-2013,LVE-LV,,,,
26-Jul-2013,OFF-XX,,,,
27-Jul-2013,OFF-XX,,,,
28-Jul-2013,REST-REST,,,,
29-Jul-2013,0354/DXBSIN,GR1,29-Jul-2013 03:20,29-Jul-2013 15:16,08:01
30-Jul-2013,0355/SINDXB,GR1,30-Jul-2013 21:23,31-Jul-2013 00:43,07:24
01-Aug-2013,REST-REST,,,,
02-Aug-2013,0346/DXBKUL,GR1,02-Aug-2013 04:10,02-Aug-2013 15:28,07:27
03-Aug-2013,0347/KULDXB,GR1,03-Aug-2013 19:35,03-Aug-2013 22:01,06:33
04-Aug-2013,OFF-XX,,,,
05-Aug-2013,OFF-XX,,,,
06-Aug-2013,OFF-XX,,,,
07-Aug-2013,0201/DXBJFK,GR1,07-Aug-2013 08:32,07-Aug-2013 14:03,13:44
08-Aug-2013,0202/JFKDXB,GR1,08-Aug-2013 23:03,09-Aug-2013 19:45,12:45
10-Aug-2013,OFF-XX,,,,
11-Aug-2013,OFF-XX,,,,
12-Aug-2013,0005/DXBLHR,GR1,12-Aug-2013 16:17,12-Aug-2013 20:26,07:13
13-Aug-2013,0006/LHRDXB,GR1,13-Aug-2013 22:17,14-Aug-2013 07:49,06:40
15-Aug-2013,REST-REST,,,,
16-Aug-2013,0322/DXBICN,GR1,16-Aug-2013 03:37,16-Aug-2013 16:36,08:05
17-Aug-2013,0323/ICNDXB,GR1,17-Aug-2013 23:47,18-Aug-2013 03:58,09:18
19-Aug-2013,OFF-XX,,,,
20-Aug-2013,0097/DXBFCO,GR1,20-Aug-2013 09:33,20-Aug-2013 13:23,05:54
21-Aug-2013,0098/FCODXB,GR1,21-Aug-2013 15:17,21-Aug-2013 22:54,05:44
23-Aug-2013,OFF-XX,,,,
24-Aug-2013,OFF-XX,,,,
25-Aug-2013,0005/DXBLHR,GR1,25-Aug-2013 15:47,25-Aug-2013 19:54,07:12
26-Aug-2013,0006/LHRDXB,GR1,26-Aug-2013 22:11,27-Aug-2013 07:50,06:43
28-Aug-2013,REST-REST,,,,
29-Aug-2013,0346/DXBKUL,GR1,29-Aug-2013 03:51,29-Aug-2013 15:45,07:59
30-Aug-2013,0347/KULDXB,GR1,30-Aug-2013 19:30,30-Aug-2013 22:01,06:35
31-Aug-2013,OFF-XX,,,,
01-Sep-2013,OFF-XX,,,,
02-Sep-2013,OFF-XXR,,,,
03-Sep-2013,SCK-SK,,,,
04-Sep-2013,SCK-SK,,,,
05-Sep-2013,SCK-SK,,,,
06-Sep-2013,OFF-XX,,,,
07-Sep-2013,OFF-XX,,,,
08-Sep-2013,OFF-XX,,,,
09-Sep-2013,OFF-XX,,,,
10-Sep-2013,OFF-XX,,,,
11-Sep-2013,0073/DXBCDG,GR1,11-Sep-2013 08:23,11-Sep-2013 13:18,07:01
12-Sep-2013,0074/CDGDXB,GR1,12-Sep-2013 15:20,12-Sep-2013 23:45,06:30
14-Sep-2013,OFF-XX,,,,
15-Sep-2013,OFF-XX,,,,
16-Sep-2013,0191/DXBLIS,GR1,16-Sep-2013 09:16,16-Sep-2013 14:32,08:21
17-Sep-2013,0192/LISDXB,GR1,17-Sep-2013 17:46,18-Sep-2013 04:13,07:31
19-Sep-2013,0017/DXBMAN,GR1,19-Sep-2013 07:15,19-Sep-2013 11:52,07:45
20-Sep-2013,0018/MANDXB,GR1,20-Sep-2013 14:08,20-Sep-2013 23:58,06:54
22-Sep-2013,OFF-XX,,,,
23-Sep-2013,OFF-XXV,,,,
24-Sep-2013,OFF-XXV,,,,
25-Sep-2013,OFF-XXV,,,,
26-Sep-2013,REST-REST,,,,
27-Sep-2013,0306/DXBPEK,GR1,27-Sep-2013 04:17,27-Sep-2013 15:23,07:13
28-Sep-2013,0307/PEKDXB,GR1,28-Sep-2013 23:44,29-Sep-2013 03:36,07:59
30-Sep-2013,OFF-XXR,,,,
01-Oct-2013,OFF-XX,,,,
02-Oct-2013,OFF-XX,,,,
03-Oct-2013,0406/DXBMEL,GR1,03-Oct-2013 10:33,04-Oct-2013 05:26,12:59
05-Oct-2013,0406/MELAKL,GR1,05-Oct-2013 07:06,05-Oct-2013 13:29,03:30
06-Oct-2013,0407/AKLMEL,GR1,06-Oct-2013 19:06,06-Oct-2013 20:55,03:57
07-Oct-2013,0407/MELDXB,GR1,07-Oct-2013 22:23,08-Oct-2013 04:48,13:30
09-Oct-2013,OFF-XX,,,,
10-Oct-2013,0001/DXBLHR,GR1,10-Oct-2013 07:48,10-Oct-2013 12:19,07:40
11-Oct-2013,0002/LHRDXB,GR1,11-Oct-2013 14:12,12-Oct-2013 00:18,07:10
13-Oct-2013,OFF-XX,,,,
14-Oct-2013,OFF-XX,,,,
15-Oct-2013,OFF-XX,,,,
16-Oct-2013,LVE-LV,,,,
17-Oct-2013,LVE-LV,,,,
18-Oct-2013,LVE-LV,,,,
19-Oct-2013,LVE-LV,,,,
20-Oct-2013,LVE-LV,,,,
21-Oct-2013,LVE-LV,,,,
22-Oct-2013,LVE-LV,,,,
23-Oct-2013,LVE-LV,,,,
24-Oct-2013,OFF-XX,,,,
25-Oct-2013,OFF-XX,,,,
26-Oct-2013,REST-REST,,,,
27-Oct-2013,0203/DXBJFK,GR1,27-Oct-2013 03:12,27-Oct-2013 09:25,14:25
29-Oct-2013,REST-REST,,,,
30-Oct-2013,0204/JFKDXB,GR1,30-Oct-2013 11:39,31-Oct-2013 07:38,12:03
01-Nov-2013,OFF-XX,,,,
02-Nov-2013,OFF-XX,,,,
03-Nov-2013,OFF-XX,,,,
04-Nov-2013,0412/DXBSYD,GR1,04-Nov-2013 10:39,05-Nov-2013 07:08,13:36
06-Nov-2013,0412/SYDAKL,GR1,06-Nov-2013 08:59,06-Nov-2013 14:01,03:10
07-Nov-2013,0413/AKLSYD,GR1,07-Nov-2013 18:31,07-Nov-2013 19:43,03:17
08-Nov-2013,0413/SYDDXB,GR1,08-Nov-2013 21:46,09-Nov-2013 05:30,14:52
10-Nov-2013,OFF-XX,,,,
11-Nov-2013,OFF-XX,,,,
12-Nov-2013,SCK-SK,,,,
13-Nov-2013,REST-REST,,,,
14-Nov-2013,SBY-SQ04,,,,
15-Nov-2013,REST-REST,,,,
16-Nov-2013,0017/DXBMAN,GR1,16-Nov-2013 07:24,16-Nov-2013 10:37,07:21
17-Nov-2013,0018/MANDXB,GR1,17-Nov-2013 13:10,18-Nov-2013 00:56,07:54
19-Nov-2013,OFF-XX,,,,
20-Nov-2013,OFF-XX,,,,
21-Nov-2013,OFF-XX,,,,
22-Nov-2013,0241/DXBYYZ,GR1,22-Nov-2013 10:20,22-Nov-2013 14:50,13:43
24-Nov-2013,REST-REST,,,,
25-Nov-2013,0242/YYZDXB,GR1,25-Nov-2013 22:01,26-Nov-2013 19:30,12:32
27-Nov-2013,OFF-XX,,,,
28-Nov-2013,OFF-XX,,,,
29-Nov-2013,0372/DXBBKK,GR1,29-Nov-2013 09:47,29-Nov-2013 18:54,06:16
30-Nov-2013,0373/BKKDXB,GR1,30-Nov-2013 20:39,01-Dec-2013 00:25,06:51
02-Dec-2013,REST-REST,,,,
03-Dec-2013,0017/DXBMAN,GR1,03-Dec-2013 07:34,03-Dec-2013 12:05,08:41
04-Dec-2013,0018/MANDXB,GR1,04-Dec-2013 13:27,05-Dec-2013 00:23,07:01
06-Dec-2013,OFF-XX,,,,
07-Dec-2013,OFF-XX,,,,
08-Dec-2013,0215/DXBLAX,GR1,08-Dec-2013 08:43,08-Dec-2013 11:42,15:10
10-Dec-2013,0216/LAXDXB,GR1,10-Dec-2013 16:13,11-Dec-2013 20:35,16:26
12-Dec-2013,OFF-XX,,,,
13-Dec-2013,OFF-XX,,,,
14-Dec-2013,0075/DXBCDG,GR1,14-Dec-2013 14:59,14-Dec-2013 18:55,07:12
15-Dec-2013,0076/CDGDXB,GR1,15-Dec-2013 21:15,16-Dec-2013 06:43,06:33
17-Dec-2013,OFF-XX,,,,
18-Dec-2013,0075/DXBCDG,GR1,18-Dec-2013 15:08,18-Dec-2013 18:59,06:55
19-Dec-2013,0076/CDGDXB,GR1,19-Dec-2013 21:31,20-Dec-2013 07:03,06:36
21-Dec-2013,0017/DXBMAN,GR1,21-Dec-2013 07:20,21-Dec-2013 11:29,08:16
22-Dec-2013,0018/MANDXB,GR1,22-Dec-2013 13:56,23-Dec-2013 01:31,07:44
24-Dec-2013,OFF-XX,,,,
25-Dec-2013,OFF-XX,,,,
26-Dec-2013,OFF-XX,,,,
27-Dec-2013,REST-REST,,,,
28-Dec-2013,0017/DXBMAN,GR1,28-Dec-2013 07:21,28-Dec-2013 11:09,07:56
29-Dec-2013,0018G/MANDXB,GR1,29-Dec-2013 13:24,31-Dec-1899 00:00,:52
29-Dec-2013,0018/MANDXB,GR1,29-Dec-2013 14:55,30-Dec-2013 01:47,07:02
31-Dec-2013,OFF-XX,,,,
01-Jan-2014,0051/DXBMUC,GR1,01-Jan-2014 16:33,01-Jan-2014 20:25,07:06
02-Jan-2014,0052/MUCDXB,GR1,02-Jan-2014 21:39,03-Jan-2014 06:36,06:02
04-Jan-2014,OFF-XX,,,,
05-Jan-2014,0087/DXBZRH,GR1,05-Jan-2014 08:46,05-Jan-2014 12:31,06:53
06-Jan-2014,0088/ZRHDXB,GR1,06-Jan-2014 14:29,06-Jan-2014 23:12,05:52
07-Jan-2014,OFF-XXR,,,,
08-Jan-2014,OFF-XX,,,,
09-Jan-2014,OFF-XX,,,,
10-Jan-2014,SCK-SK,,,,
11-Jan-2014,REST-REST,,,,
12-Jan-2014,0761/DXBJNB,GR1,12-Jan-2014 04:46,12-Jan-2014 10:48,08:14
13-Jan-2014,0762/JNBDXB,GR1,13-Jan-2014 19:02,14-Jan-2014 04:44,07:47
15-Jan-2014,OFF-XX,,,,
16-Jan-2014,0075/DXBCDG,GR1,16-Jan-2014 15:11,16-Jan-2014 19:50,08:01
17-Jan-2014,0076/CDGDXB,GR1,17-Jan-2014 21:31,18-Jan-2014 06:47,06:22
19-Jan-2014,OFF-XX,,,,
20-Jan-2014,0029/DXBLHR,GR1,20-Jan-2014 09:35,20-Jan-2014 13:17,07:48
21-Jan-2014,0030/LHRDXB,GR1,21-Jan-2014 16:26,22-Jan-2014 02:43,06:25
23-Jan-2014,OFF-XX,,,,
24-Jan-2014,OFF-XX,,,,
25-Jan-2014,0803/DXBJED,GR1,25-Jan-2014 16:38,25-Jan-2014 18:25,02:54
25-Jan-2014,0804/JEDDXB,GR1,25-Jan-2014 21:23,26-Jan-2014 01:22,03:03
27-Jan-2014,OFF-XX,,,,
28-Jan-2014,0029/DXBLHR,GR1,28-Jan-2014 10:02,28-Jan-2014 13:14,07:22
29-Jan-2014,0030/LHRDXB,GR1,29-Jan-2014 16:30,30-Jan-2014 03:07,06:45
31-Jan-2014,OFF-XX,,,,
01-Feb-2014,LVE-LV,,,,
02-Feb-2014,LVE-LV,,,,
03-Feb-2014,LVE-LV,,,,
04-Feb-2014,LVE-LV,,,,
05-Feb-2014,LVE-LV,,,,
06-Feb-2014,LVE-LV,,,,
07-Feb-2014,LVE-LV,,,,
08-Feb-2014,OFF-XX,,,,
09-Feb-2014,0131/DXBDME,GR1,09-Feb-2014 19:09,10-Feb-2014 00:15,05:18
11-Feb-2014,0132/DMEDXB,GR1,11-Feb-2014 01:24,11-Feb-2014 06:25,05:07
12-Feb-2014,0871/DXBKWI,GR1,12-Feb-2014 12:01,12-Feb-2014 12:47,01:49
12-Feb-2014,0872/KWIDXB,GR1,12-Feb-2014 14:13,12-Feb-2014 16:39,01:31
13-Feb-2014,OFF-XX,,,,
14-Feb-2014,OFF-XX,,,,
15-Feb-2014,SCK-SK,,,,
16-Feb-2014,0923/DXBCAI,GR1,16-Feb-2014 15:20,16-Feb-2014 17:08,03:54
16-Feb-2014,0924/CAIDXB,GR1,16-Feb-2014 18:43,16-Feb-2014 23:49,03:09
18-Feb-2014,OFF-XX,,,,
19-Feb-2014,OFF-XX,,,,
20-Feb-2014,0652/DXBMLE,GR1,20-Feb-2014 09:39,20-Feb-2014 14:47,04:16
20-Feb-2014,0652/MLECMB,GR1,20-Feb-2014 16:53,20-Feb-2014 18:45,01:26
21-Feb-2014,0653/CMBMLE,GR1,21-Feb-2014 20:22,21-Feb-2014 21:16,01:31
21-Feb-2014,0653/MLEDXB,GR1,21-Feb-2014 22:45,22-Feb-2014 02:05,04:25
23-Feb-2014,OFF-XX,,,,
24-Feb-2014,0073/DXBCDG,GR1,24-Feb-2014 08:46,24-Feb-2014 12:43,07:01
25-Feb-2014,0074/CDGDXB,GR1,25-Feb-2014 14:30,25-Feb-2014 23:57,06:37
27-Feb-2014,OFF-XX,,,,
28-Feb-2014,OFF-XX,,,,
01-Mar-2014,0147/DXBAMS,GR1,01-Mar-2014 08:31,01-Mar-2014 12:24,07:06
02-Mar-2014,0148/AMSDXB,GR1,02-Mar-2014 15:18,03-Mar-2014 00:40,06:27
04-Mar-2014,OFF-XX,,,,
05-Mar-2014,LVE-LV,,,,
06-Mar-2014,LVE-LV,,,,
07-Mar-2014,LVE-LV,,,,
08-Mar-2014,LVE-LV,,,,
09-Mar-2014,LVE-LV,,,,
10-Mar-2014,OFF-XX,,,,
11-Mar-2014,REST-REST,,,,
12-Mar-2014,0354/DXBSIN,GR1,12-Mar-2014 03:25,12-Mar-2014 14:28,07:07
13-Mar-2014,0355/SINDXB,GR1,13-Mar-2014 21:12,14-Mar-2014 01:19,08:14
15-Mar-2014,OFF-XX,,,,
16-Mar-2014,REST-REST,,,,
17-Mar-2014,0801/DXBJED,GR1,17-Mar-2014 02:19,17-Mar-2014 04:08,02:51
17-Mar-2014,0802/JEDDXB,GR1,17-Mar-2014 05:51,17-Mar-2014 09:14,02:26
18-Mar-2014,0017/DXBMAN,GR1,18-Mar-2014 08:30,18-Mar-2014 12:54,08:31
19-Mar-2014,0018/MANDXB,GR1,19-Mar-2014 14:01,20-Mar-2014 00:58,07:02
21-Mar-2014,OFF-XX,,,,
22-Mar-2014,OFF-XX,,,,
23-Mar-2014,OFF-XX,,,,
24-Mar-2014,0215/DXBLAX,GR1,24-Mar-2014 09:12,24-Mar-2014 14:20,16:18
26-Mar-2014,0216/LAXDXB,GR1,26-Mar-2014 17:10,27-Mar-2014 19:51,15:44
28-Mar-2014,OFF-XX,,,,
29-Mar-2014,OFF-XX,,,,
30-Mar-2014,REST-REST,,,,
31-Mar-2014,0414/DXBSYD,GR1,31-Mar-2014 02:14,31-Mar-2014 22:18,13:09
02-Apr-2014,0415/SYDDXB,GR1,02-Apr-2014 05:50,02-Apr-2014 13:12,14:26
03-Apr-2014,OFF-XX,,,,
04-Apr-2014,OFF-XX,,,,
05-Apr-2014,0009/DXBLGW,GR1,05-Apr-2014 15:46,05-Apr-2014 20:37,08:
06-Apr-2014,0010/LGWDXB,GR1,06-Apr-2014 23:30,07-Apr-2014 08:56,06:30
08-Apr-2014,REST-REST,,,,
09-Apr-2014,0322/DXBICN,GR1,09-Apr-2014 03:46,09-Apr-2014 17:08,08:30
10-Apr-2014,0323/ICNDXB,GR1,10-Apr-2014 23:43,11-Apr-2014 04:25,09:45
12-Apr-2014,OFF-XX,,,,
13-Apr-2014,REST-REST,,,,
14-Apr-2014,0306/DXBPEK,GR1,14-Apr-2014 04:09,14-Apr-2014 15:23,07:18
15-Apr-2014,0307/PEKDXB,GR1,15-Apr-2014 23:46,16-Apr-2014 03:48,08:05
17-Apr-2014,OFF-XX,,,,
18-Apr-2014,LVE-LV,,,,
19-Apr-2014,LVE-LV,,,,
20-Apr-2014,LVE-LV,,,,
21-Apr-2014,LVE-LV,,,,
22-Apr-2014,LVE-LV,,,,
23-Apr-2014,OFF-XX,,,,
24-Apr-2014,ABS-AB,,,,
25-Apr-2014,REST-REST,,,,
26-Apr-2014,0805/DXBJED,GR1,26-Apr-2014 07:40,26-Apr-2014 09:23,02:51
26-Apr-2014,0806/JEDDXB,GR1,26-Apr-2014 11:22,26-Apr-2014 15:06,02:50
26-Apr-2014,SBY-SQ04,,,,
27-Apr-2014,OFF-XX,,,,
28-Apr-2014,OFF-XX,,,,
29-Apr-2014,REST-REST,,,,
30-Apr-2014,0203/DXBJFK,GR1,30-Apr-2014 03:16,30-Apr-2014 08:57,13:47
01-May-2014,0204/JFKDXB,GR1,01-May-2014 12:07,02-May-2014 08:28,12:34
03-May-2014,OFF-XX,,,,
04-May-2014,OFF-XX,,,,
05-May-2014,OFF-XX,,,,
06-May-2014,OFF-XX,,,,
07-May-2014,REST-REST,,,,
08-May-2014,0414/DXBSYD,GR1,08-May-2014 02:10,08-May-2014 21:29,13:26
10-May-2014,0415/SYDDXB,GR1,10-May-2014 05:57,10-May-2014 14:13,14:27
11-May-2014,OFF-XX,,,,
12-May-2014,TRG-ER91,,,,
13-May-2014,TRG-ER92,,,,
14-May-2014,REST-REST,,,,
15-May-2014,0414/DXBSYD,GR1,15-May-2014 02:14,15-May-2014 21:38,13:28
17-May-2014,0415/SYDDXB,GR1,17-May-2014 06:00,17-May-2014 14:18,14:25
18-May-2014,OFF-XX,,,,
19-May-2014,OFF-XX,,,,
20-May-2014,OFF-XX,,,,
21-May-2014,0406/DXBMEL,GR1,21-May-2014 10:21,22-May-2014 05:32,13:16
23-May-2014,0406/MELAKL,GR1,23-May-2014 07:14,23-May-2014 12:49,03:40
24-May-2014,0407/AKLMEL,GR1,24-May-2014 17:24,24-May-2014 19:19,04:02
25-May-2014,0407/MELDXB,GR1,25-May-2014 21:32,26-May-2014 05:18,13:53
27-May-2014,OFF-XX,,,,
28-May-2014,REST-REST,,,,
29-May-2014,0017/DXBMAN,GR1,29-May-2014 07:31,29-May-2014 11:59,07:34
30-May-2014,0018/MANDXB,GR1,30-May-2014 14:18,31-May-2014 00:27,07:14
01-Jun-2014,OFF-XX,,,,
02-Jun-2014,OFF-XX,,,,
03-Jun-2014,0049/DXBMUC,GR1,03-Jun-2014 08:23,03-Jun-2014 12:19,06:05
04-Jun-2014,0050/MUCDXB,GR1,04-Jun-2014 15:35,04-Jun-2014 23:15,05:49
06-Jun-2014,OFF-XX,,,,
07-Jun-2014,OFF-XX,,,,
08-Jun-2014,0009/DXBLGW,GR1,08-Jun-2014 15:00,08-Jun-2014 19:10,07:19
09-Jun-2014,0010/LGWDXB,GR1,09-Jun-2014 21:14,10-Jun-2014 07:10,06:59
11-Jun-2014,0049/DXBMUC,GR1,11-Jun-2014 08:24,11-Jun-2014 12:36,06:18
12-Jun-2014,0050/MUCDXB,GR1,12-Jun-2014 15:38,12-Jun-2014 23:27,05:54
14-Jun-2014,OFF-XX,,,,
15-Jun-2014,OFF-XX,,,,
16-Jun-2014,0097/DXBFCO,GR1,16-Jun-2014 09:06,16-Jun-2014 13:15,06:14
17-Jun-2014,0098/FCODXB,GR1,17-Jun-2014 15:16,17-Jun-2014 22:51,05:42
19-Jun-2014,REST-REST,,,,
20-Jun-2014,0071/DXBCDG,GR1,20-Jun-2014 04:19,20-Jun-2014 09:25,07:16
21-Jun-2014,0072/CDGDXB,GR1,21-Jun-2014 11:21,21-Jun-2014 20:00,06:44
22-Jun-2014,OFF-XX,,,,
23-Jun-2014,REST-REST,,,,
24-Jun-2014,0801/DXBJED,GR1,24-Jun-2014 01:44,24-Jun-2014 03:25,02:48
24-Jun-2014,0802G/JEDDXB,GR1,24-Jun-2014 05:32,31-Dec-1899 00:00,:16
24-Jun-2014,0802/JEDDXB,GR1,24-Jun-2014 06:09,24-Jun-2014 09:58,02:53
25-Jun-2014,0017/DXBMAN,GR1,25-Jun-2014 07:19,25-Jun-2014 11:46,07:33
26-Jun-2014,0018/MANDXB,GR1,26-Jun-2014 14:05,26-Jun-2014 23:52,06:50
28-Jun-2014,OFF-XX,,,,
29-Jun-2014,OFF-XX,,,,
30-Jun-2014,0215/DXBLAX,GR1,30-Jun-2014 09:06,30-Jun-2014 13:32,15:36
02-Jul-2014,0216/LAXDXB,GR1,02-Jul-2014 16:48,03-Jul-2014 19:20,15:36
04-Jul-2014,OFF-XX,,,,
05-Jul-2014,OFF-XX,,,,
06-Jul-2014,TRG-ST1,,,,
07-Jul-2014,TRG-ST1,,,,
08-Jul-2014,TRG-ST1,,,,
09-Jul-2014,TRG-ST1,,,,
10-Jul-2014,TRG-ST1,,,,
11-Jul-2014,OFF-XX,,,,
12-Jul-2014,OFF-XX,,,,
13-Jul-2014,TRG-ST1,,,,
14-Jul-2014,TRG-ST1,,,,
15-Jul-2014,TRG-ST1,,,,
16-Jul-2014,TRG-ST1,,,,
17-Jul-2014,0147/DXBAMS,GR1,17-Jul-2014 08:26,17-Jul-2014 13:13,06:54
18-Jul-2014,0148/AMSDXB,GR1,18-Jul-2014 15:30,19-Jul-2014 00:12,06:48
20-Jul-2014,OFF-XX,,,,
21-Jul-2014,OFF-XX,,,,
23-Jul-2014,0414/DXBSYD,GR1,23-Jul-2014 02:24,23-Jul-2014 21:53,13:34
25-Jul-2014,0415/SYDDXB,GR1,25-Jul-2014 05:46,25-Jul-2014 13:33,13:51
26-Jul-2014,OFF-XX,,,,
27-Jul-2014,OFF-XX,,,,
28-Jul-2014,OFF-XX,,,,
29-Jul-2014,OFF-XX,,,,
30-Jul-2014,LVE-LV,,,,
31-Jul-2014,LVE-LV,,,,
01-Aug-2014,LVE-LV,,,,
02-Aug-2014,LVE-LV,,,,
03-Aug-2014,LVE-LV,,,,
04-Aug-2014,OFF-XX,,,,
05-Aug-2014,0121/DXBIST,CSV,05-Aug-2014 14:36,05-Aug-2014 17:54,04:21
05-Aug-2014,0122/ISTDXB,CSV,05-Aug-2014 19:22,06-Aug-2014 00:50,04:36
07-Aug-2014,0334/DXBMNL,CSV,07-Aug-2014 09:35,07-Aug-2014 22:23,08:53
08-Aug-2014,0333/MNLDXB,CSV,08-Aug-2014 19:18,08-Aug-2014 23:53,08:42
10-Aug-2014,OFF-XX,,,,
11-Aug-2014,OFF-XX,,,,
12-Aug-2014,0211/DXBIAH,CSV,12-Aug-2014 09:18,12-Aug-2014 16:01,15:51
14-Aug-2014,0212/IAHDXB,CSV,14-Aug-2014 18:51,15-Aug-2014 18:31,14:46
16-Aug-2014,OFF-XX,,,,
17-Aug-2014,OFF-XX,,,,
18-Aug-2014,0803/DXBJED,CSV,18-Aug-2014 16:16,18-Aug-2014 17:54,02:42
18-Aug-2014,0804/JEDDXB,CSV,18-Aug-2014 20:34,19-Aug-2014 00:44,03:21
19-Aug-2014,0512/DXBDEL,CSV,19-Aug-2014 22:25,20-Aug-2014 02:59,03:12
20-Aug-2014,0513/DELDXB,CSV,20-Aug-2014 04:20,20-Aug-2014 06:03,03:22
21-Aug-2014,0859/DXBKWI,CSV,21-Aug-2014 20:42,21-Aug-2014 21:08,01:33
21-Aug-2014,0860/KWIDXB,CSV,21-Aug-2014 22:44,22-Aug-2014 01:21,01:44
23-Aug-2014,OFF-XX,,,,
24-Aug-2014,OFF-XX,,,,
25-Aug-2014,0803/DXBJED,CSV,25-Aug-2014 17:51,25-Aug-2014 19:28,02:44
25-Aug-2014,0804/JEDDXB,CSV,25-Aug-2014 21:18,26-Aug-2014 00:55,02:40
26-Aug-2014,0500/DXBBOM,CSV,26-Aug-2014 21:58,27-Aug-2014 02:21,03:04
27-Aug-2014,0501/BOMDXB,CSV,27-Aug-2014 04:42,27-Aug-2014 05:49,02:41
28-Aug-2014,SCK-SK,,,,
29-Aug-2014,REST-REST,,,,
30-Aug-2014,OFF-XX,,,,
31-Aug-2014,0362/DXBCAN,CSV,31-Aug-2014 10:30,31-Aug-2014 21:47,07:25
01-Sep-2014,0363/CANDXB,CSV,02-Sep-2014 00:09,02-Sep-2014 03:41,07:41
03-Sep-2014,0372/DXBBKK,CSV,03-Sep-2014 09:39,03-Sep-2014 19:17,06:44
04-Sep-2014,0373/BKKDXB,CSV,04-Sep-2014 21:27,05-Sep-2014 00:22,05:59
06-Sep-2014,OFF-XX,,,,
07-Sep-2014,0095/DXBFCO,CSV,07-Sep-2014 15:56,07-Sep-2014 19:49,06:02
08-Sep-2014,0096/FCODXB,CSV,08-Sep-2014 23:02,09-Sep-2014 06:48,05:50
10-Sep-2014,OFF-XX,,,,
11-Sep-2014,OFF-XX,,,,
12-Sep-2014,OFF-XX,,,,
13-Sep-2014,0131/DXBDME,CSV,13-Sep-2014 17:57,13-Sep-2014 22:46,05:03
15-Sep-2014,0132/DMEDXB,CSV,15-Sep-2014 00:55,15-Sep-2014 05:57,05:10
16-Sep-2014,OFF-XX,,,,
17-Sep-2014,OFF-XX,,,,
18-Sep-2014,0424/DXBPER,CSV,18-Sep-2014 10:12,19-Sep-2014 00:44,10:39
20-Sep-2014,0425/PERDXB,CSV,20-Sep-2014 05:52,20-Sep-2014 12:20,10:34
22-Sep-2014,0332/DXBMNL,CSV,22-Sep-2014 03:43,22-Sep-2014 16:59,09:26
23-Sep-2014,0335/MNLDXB,CSV,23-Sep-2014 23:55,24-Sep-2014 04:03,08:22
25-Sep-2014,OFF-XX,,,,
26-Sep-2014,OFF-XX,,,,
27-Sep-2014,OFF-XX,,,,
28-Sep-2014,0087/DXBZRH,CSV,28-Sep-2014 08:34,28-Sep-2014 12:59,06:31
29-Sep-2014,0088/ZRHDXB,CSV,29-Sep-2014 15:55,29-Sep-2014 23:52,06:01
01-Oct-2014,REST-REST,,,,
02-Oct-2014,0011/DXBLGW,CSV,02-Oct-2014 02:49,02-Oct-2014 06:55,07:11
03-Oct-2014,0016/LGWDXB,CSV,03-Oct-2014 14:23,04-Oct-2014 00:19,07:
05-Oct-2014,TRG-ST2,,,,
06-Oct-2014,TRG-ST2,,,,
07-Oct-2014,TRG-FSA,,,,
08-Oct-2014,TRG-FSA,,,,
09-Oct-2014,TRG-FSA,,,,
10-Oct-2014,OFF-XX,,,,
11-Oct-2014,OFF-XX,,,,
12-Oct-2014,0003/DXBLHR,CSV,12-Oct-2014 14:37,12-Oct-2014 19:08,07:37
13-Oct-2014,0004/LHRDXB,CSV,13-Oct-2014 20:41,14-Oct-2014 06:31,06:54
15-Oct-2014,OFF-XX,,,,
16-Oct-2014,0372/DXBBKK,CSV,16-Oct-2014 09:56,16-Oct-2014 19:13,06:21
17-Oct-2014,0373/BKKDXB,CSV,17-Oct-2014 21:31,18-Oct-2014 01:05,06:38
19-Oct-2014,OFF-XX,,,,
20-Oct-2014,0073/DXBCDG,CSV,20-Oct-2014 08:32,20-Oct-2014 13:48,07:23
21-Oct-2014,0074/CDGDXB,CSV,21-Oct-2014 15:34,22-Oct-2014 00:00,06:30
23-Oct-2014,OFF-XX,,,,
24-Oct-2014,OFF-XX,,,,
25-Oct-2014,0372/DXBBKK,CSV,25-Oct-2014 09:41,25-Oct-2014 18:23,05:50
26-Oct-2014,0373/BKKDXB,CSV,26-Oct-2014 20:40,27-Oct-2014 00:36,07:
28-Oct-2014,OFF-XX,,,,
29-Oct-2014,OFF-XX,,,,
30-Oct-2014,REST-REST,,,,
31-Oct-2014,0504/DXBBOM,CSV,31-Oct-2014 04:09,31-Oct-2014 08:25,02:54
31-Oct-2014,0505/BOMDXB,CSV,31-Oct-2014 10:24,31-Oct-2014 12:00,03:15
02-Nov-2014,0007/DXBLHR,CSV,02-Nov-2014 03:18,02-Nov-2014 07:06,07:53
03-Nov-2014,0008/LHRDXB,CSV,03-Nov-2014 09:30,03-Nov-2014 20:27,07:
04-Nov-2014,OFF-XX,,,,
05-Nov-2014,OFF-XX,,,,
06-Nov-2014,OFF-XX,,,,
07-Nov-2014,OFF-XX,,,,
08-Nov-2014,OFF-XX,,,,
09-Nov-2014,REST-REST,,,,
10-Nov-2014,0302/DXBPVG,CSV,10-Nov-2014 03:41,10-Nov-2014 15:45,08:20
